date,centre_id,nb_colis_entree,nb_colis_sortie,volume_moyen,temperature_max,temperature_min,precipitation,windspeed_max,is_holiday,day_of_week,month,day_of_month,is_weekend
2023-11-16,1,1216,1102,0.47,10.8,7.4,15.2,26.6,0,3,11,16,0
2023-11-17,1,1304,1188,1.9,11.5,6.0,1.4,19.1,0,4,11,17,0
2023-11-18,1,886,750,1.92,14.4,8.4,13.7,24.7,0,5,11,18,1
2023-11-19,1,796,736,1.27,15.3,11.8,1.6,26.3,0,6,11,19,1
2023-11-20,1,1335,1234,2.47,12.7,9.8,7.8,33.8,0,0,11,20,0
2023-11-21,1,1373,1253,2.35,12.2,8.3,0.6,18.8,0,1,11,21,0
2023-11-22,1,1355,1217,1.96,9.4,4.4,0.0,16.7,0,2,11,22,0
2023-11-23,1,1250,1106,1.69,13.2,6.4,0.0,19.2,0,3,11,23,0
2023-11-24,1,1373,1277,1.17,11.6,3.5,0.5,25.7,0,4,11,24,0
2023-11-25,1,944,836,1.86,8.0,2.4,0.0,21.1,0,5,11,25,1
2023-11-26,1,947,848,1.81,7.1,-0.3,0.0,14.1,0,6,11,26,1
2023-11-27,1,1320,1186,2.03,9.3,4.5,6.2,23.2,0,0,11,27,0
2023-11-28,1,1244,1120,2.16,7.6,1.4,0.2,22.5,0,1,11,28,0
2023-11-29,1,1348,1201,2.44,8.5,0.8,0.0,13.3,0,2,11,29,0
2023-11-30,1,1184,1037,1.8,6.5,0.1,1.1,10.2,0,3,11,30,0
2023-12-01,1,1253,1110,1.3,3.8,-0.1,0.0,15.5,0,4,12,1,0
2023-12-02,1,837,730,2.45,3.1,-3.3,0.0,16.2,0,5,12,2,1
2023-12-03,1,936,840,2.1,4.2,-2.0,0.1,22.3,0,6,12,3,1
2023-12-04,1,1368,1240,2.23,9.8,2.3,14.1,29.5,0,0,12,4,0
2023-12-05,1,1271,1158,2.14,8.3,5.9,9.3,29.7,0,1,12,5,0
2023-12-06,1,1192,1086,2.79,7.8,3.1,0.1,13.7,0,2,12,6,0
2023-12-07,1,1183,1068,1.9,6.2,2.3,5.2,19.3,0,3,12,7,0
2023-12-08,1,1369,1191,1.3,10.6,5.4,5.8,14.1,0,4,12,8,0
2023-12-09,1,943,819,1.51,14.3,6.6,25.3,38.3,0,5,12,9,1
2023-12-10,1,909,823,2.22,13.4,7.1,1.8,33.0,0,6,12,10,1
2023-12-11,1,1171,1082,1.41,13.1,8.7,0.0,23.4,0,0,12,11,0
2023-12-12,1,1203,1119,1.63,13.0,8.9,6.4,24.2,0,1,12,12,0
2023-12-13,1,1314,1211,1.76,10.1,6.5,2.1,19.9,0,2,12,13,0
2023-12-14,1,1362,1226,2.32,8.4,6.8,0.3,23.2,0,3,12,14,0
2023-12-15,1,1263,1133,1.65,9.6,4.0,0.8,10.1,0,4,12,15,0
2023-12-16,1,974,871,2.27,9.9,1.3,0.0,8.8,0,5,12,16,1
2023-12-17,1,986,879,2.05,7.3,1.5,0.0,11.9,0,6,12,17,1
2023-12-18,1,1305,1167,0.94,3.9,1.1,0.0,13.6,0,0,12,18,0
2023-12-19,1,1322,1228,1.77,10.1,3.5,2.9,25.2,0,1,12,19,0
2023-12-20,1,1153,1035,2.5,9.5,4.9,0.3,22.6,0,2,12,20,0
2023-12-21,1,1337,1241,2.29,12.0,9.5,0.8,31.0,0,3,12,21,0
2023-12-22,1,1322,1166,1.83,11.0,9.4,1.1,30.8,0,4,12,22,0
2023-12-23,1,948,853,1.63,11.9,8.1,0.4,23.2,0,5,12,23,1
2023-12-24,1,820,718,1.88,11.4,8.4,0.2,25.8,0,6,12,24,1
2023-12-25,1,1287,1156,2.67,12.8,10.7,0.0,27.5,1,0,12,25,0
2023-12-26,1,1364,1269,2.12,11.6,10.0,0.4,23.0,0,1,12,26,0
2023-12-27,1,1273,1168,1.79,10.4,7.4,2.0,28.6,0,2,12,27,0
2023-12-28,1,1237,1107,1.68,12.2,8.7,0.2,29.1,0,3,12,28,0
2023-12-29,1,1392,1241,1.28,11.5,8.3,1.3,30.6,0,4,12,29,0
2023-12-30,1,842,784,3.18,11.8,7.7,0.1,25.3,0,5,12,30,1
2023-12-31,1,880,799,2.4,10.8,7.7,1.8,38.2,0,6,12,31,1
2024-01-01,1,1017,929,2.76,9.9,5.9,2.1,30.5,1,0,1,1,0
2024-01-02,1,937,826,2.19,11.9,9.5,14.0,41.2,0,1,1,2,0
2024-01-03,1,1054,923,2.16,12.0,8.9,2.1,32.8,0,2,1,3,0
2024-01-04,1,993,859,2.13,10.6,6.7,1.3,28.3,0,3,1,4,0
2024-01-05,1,1107,977,2.46,10.3,4.4,0.0,25.2,0,4,1,5,0
2024-01-06,1,703,624,2.65,7.5,3.4,1.6,22.2,0,5,1,6,1
2024-01-07,1,677,608,2.31,4.9,1.5,0.1,20.9,0,6,1,7,1
2024-01-08,1,1127,999,3.0,1.0,-3.8,0.3,22.2,0,0,1,8,0
2024-01-09,1,1069,984,1.89,-1.4,-2.4,1.4,16.1,0,1,1,9,0
2024-01-10,1,1066,933,2.09,0.9,-3.9,0.0,11.3,0,2,1,10,0
2024-01-11,1,1056,942,1.99,1.9,-2.8,0.0,15.7,0,3,1,11,0
2024-01-12,1,956,874,1.97,3.3,-2.4,0.0,15.0,0,4,1,12,0
2024-01-13,1,673,592,1.68,0.7,-1.7,0.0,10.2,0,5,1,13,1
2024-01-14,1,686,615,2.59,0.2,-2.6,0.0,10.3,0,6,1,14,1
2024-01-15,1,996,901,2.13,4.6,-2.4,0.4,17.4,0,0,1,15,0
2024-01-16,1,952,875,1.53,3.4,-3.8,0.0,11.5,0,1,1,16,0
2024-01-17,1,1023,928,0.94,9.0,-1.5,26.7,23.5,0,2,1,17,0
2024-01-18,1,962,869,2.15,2.9,-3.0,7.2,22.1,0,3,1,18,0
2024-01-19,1,1006,898,2.42,3.7,-4.2,0.0,9.9,0,4,1,19,0
2024-01-20,1,687,606,2.13,1.5,-5.3,0.0,13.6,0,5,1,20,1
2024-01-21,1,694,650,1.74,8.3,-1.6,0.1,33.7,0,6,1,21,1
2024-01-22,1,986,864,1.05,12.3,8.0,6.2,42.0,0,0,1,22,0
2024-01-23,1,984,868,1.96,13.2,6.2,0.5,27.7,0,1,1,23,0
2024-01-24,1,1070,961,2.13,13.5,10.6,0.5,27.7,0,2,1,24,0
2024-01-25,1,1020,884,2.21,13.1,9.5,1.1,17.1,0,3,1,25,0
2024-01-26,1,1043,923,1.29,12.1,2.0,1.0,24.9,0,4,1,26,0
2024-01-27,1,725,636,2.3,7.4,-1.9,0.0,8.1,0,5,1,27,1
2024-01-28,1,715,636,2.28,9.3,0.2,0.0,12.8,0,6,1,28,1
2024-01-29,1,971,885,2.99,12.8,5.6,0.0,13.7,0,0,1,29,0
2024-01-30,1,1071,957,1.49,11.2,7.0,0.0,15.1,0,1,1,30,0
2024-01-31,1,1043,949,1.54,11.4,2.6,0.0,14.3,0,2,1,31,0
2024-02-01,1,1020,927,1.12,11.4,5.7,1.1,18.3,0,3,2,1,0
2024-02-02,1,983,857,1.57,9.2,3.5,0.0,14.2,0,4,2,2,0
2024-02-03,1,738,656,2.07,11.2,8.7,0.0,17.7,0,5,2,3,1
2024-02-04,1,695,601,1.69,12.1,8.8,0.0,20.3,0,6,2,4,1
2024-02-05,1,934,826,2.34,9.7,6.2,0.0,18.1,0,0,2,5,0
2024-02-06,1,990,867,1.72,12.3,7.5,0.0,29.6,0,1,2,6,0
2024-02-07,1,953,858,1.54,12.2,10.5,5.9,29.3,0,2,2,7,0
2024-02-08,1,968,851,2.28,13.6,11.1,7.4,30.4,0,3,2,8,0
2024-02-09,1,994,915,1.61,14.2,8.9,3.4,30.5,0,4,2,9,0
2024-02-10,1,717,598,1.12,10.0,5.8,7.4,24.6,0,5,2,10,1
2024-02-11,1,649,583,2.85,10.5,6.5,1.1,27.4,0,6,2,11,1
2024-02-12,1,963,832,1.4,10.6,4.3,0.8,13.2,0,0,2,12,0
2024-02-13,1,1052,943,2.77,10.8,2.6,1.9,22.5,0,1,2,13,0
2024-02-14,1,1069,962,2.2,14.8,9.2,0.5,22.2,0,2,2,14,0
2024-02-15,1,981,891,0.98,17.1,8.7,3.6,14.0,0,3,2,15,0
2024-02-16,1,1076,1010,1.87,14.1,7.2,4.4,25.7,0,4,2,16,0
2024-02-17,1,673,603,1.6,13.8,6.5,0.0,10.0,0,5,2,17,1
2024-02-18,1,679,618,2.68,11.7,6.5,6.2,23.4,0,6,2,18,1
2024-02-19,1,941,826,1.63,11.6,9.2,0.6,21.3,0,0,2,19,0
2024-02-20,1,994,887,1.11,10.8,6.9,0.0,14.9,0,1,2,20,0
2024-02-21,1,984,888,1.72,10.6,6.8,10.8,30.9,0,2,2,21,0
2024-02-22,1,1087,1006,1.82,14.3,6.2,15.6,40.8,0,3,2,22,0
2024-02-23,1,1015,939,2.37,9.1,4.2,2.2,31.4,0,4,2,23,0
2024-02-24,1,703,641,1.83,8.9,2.0,3.6,28.0,0,5,2,24,1
2024-02-25,1,707,656,2.08,8.9,3.7,9.4,23.5,0,6,2,25,1
2024-02-26,1,953,879,3.08,9.6,5.4,8.5,29.5,0,0,2,26,0
2024-02-27,1,967,876,2.43,9.7,4.1,0.0,27.3,0,1,2,27,0
2024-02-28,1,988,911,1.54,10.9,0.2,0.0,14.0,0,2,2,28,0
2024-02-29,1,983,889,2.66,10.4,8.6,1.4,23.6,0,3,2,29,0
2024-03-01,1,1078,936,1.93,10.9,4.3,5.2,35.7,0,4,3,1,0
2024-03-02,1,754,692,1.46,8.9,5.0,11.2,25.9,0,5,3,2,1
2024-03-03,1,660,602,2.36,8.8,4.1,3.2,13.9,0,6,3,3,1
2024-03-04,1,1001,910,1.31,11.2,0.3,0.6,12.1,0,0,3,4,0
2024-03-05,1,1028,903,0.96,9.5,4.6,7.5,19.2,0,1,3,5,0
2024-03-06,1,979,830,2.18,9.6,3.9,3.2,10.0,0,2,3,6,0
2024-03-07,1,952,892,2.39,12.8,1.2,0.0,19.3,0,3,3,7,0
2024-03-08,1,954,855,1.87,13.6,2.6,0.0,25.6,0,4,3,8,0
2024-03-09,1,684,652,2.37,13.6,6.0,4.6,25.5,0,5,3,9,1
2024-03-10,1,686,603,1.83,10.6,6.2,3.0,15.9,0,6,3,10,1
2024-03-11,1,978,866,2.25,12.1,4.1,1.6,20.3,0,0,3,11,0
2024-03-12,1,1032,946,1.9,11.6,6.8,5.2,18.4,0,1,3,12,0
2024-03-13,1,911,778,1.83,14.3,9.2,0.0,16.1,0,2,3,13,0
2024-03-14,1,930,854,1.75,17.5,5.6,0.0,16.7,0,3,3,14,0
2024-03-15,1,961,882,1.94,16.1,11.4,6.9,28.8,0,4,3,15,0
2024-03-16,1,634,543,2.6,14.7,9.6,0.7,21.6,0,5,3,16,1
2024-03-17,1,695,612,2.76,15.5,9.0,4.6,16.1,0,6,3,17,1
2024-03-18,1,997,868,2.43,16.2,10.3,3.4,12.4,0,0,3,18,0
2024-03-19,1,1071,962,2.61,17.2,6.8,0.0,10.4,0,1,3,19,0
2024-03-20,1,967,887,2.76,19.2,6.1,0.0,9.4,0,2,3,20,0
2024-03-21,1,1036,968,2.08,18.1,7.5,0.0,11.3,0,3,3,21,0
2024-03-22,1,972,873,2.47,17.6,7.2,0.1,17.8,0,4,3,22,0
2024-03-23,1,666,597,1.99,10.9,5.2,8.3,28.4,0,5,3,23,1
2024-03-24,1,662,600,1.64,11.4,3.9,0.8,28.3,0,6,3,24,1
2024-03-25,1,995,895,1.15,12.9,1.7,0.0,21.1,0,0,3,25,0
2024-03-26,1,991,877,1.71,12.5,6.2,8.0,23.6,0,1,3,26,0
2024-03-27,1,981,899,2.39,12.5,5.0,1.3,29.0,0,2,3,27,0
2024-03-28,1,949,854,2.11,12.0,5.6,3.5,39.0,0,3,3,28,0
2024-03-29,1,958,868,3.05,13.3,8.4,8.2,22.4,0,4,3,29,0
2024-03-30,1,697,642,2.76,12.1,7.3,11.7,14.9,0,5,3,30,1
2024-03-31,1,687,612,0.96,14.0,6.2,2.4,22.7,0,6,3,31,1
2024-04-01,1,946,850,1.1,13.7,6.7,1.7,23.4,1,0,4,1,0
2024-04-02,1,955,848,2.28,13.9,7.6,0.5,33.7,0,1,4,2,0
2024-04-03,1,855,776,1.66,16.1,10.0,7.2,28.2,0,2,4,3,0
2024-04-04,1,1004,877,2.16,18.0,12.3,10.8,39.8,0,3,4,4,0
2024-04-05,1,921,835,3.32,18.1,12.3,4.2,26.3,0,4,4,5,0
2024-04-06,1,649,569,1.64,24.1,12.7,0.0,23.2,0,5,4,6,1
2024-04-07,1,674,604,2.32,17.1,13.1,10.6,17.6,0,6,4,7,1
2024-04-08,1,996,897,0.88,21.4,8.3,8.3,20.3,0,0,4,8,0
2024-04-09,1,948,836,2.18,12.6,7.8,1.2,31.7,0,1,4,9,0
2024-04-10,1,1050,918,1.86,15.8,5.1,0.0,14.8,0,2,4,10,0
2024-04-11,1,989,892,3.2,17.8,9.6,0.5,11.4,0,3,4,11,0
2024-04-12,1,1020,926,2.55,22.2,9.7,0.0,13.1,0,4,4,12,0
2024-04-13,1,674,634,1.49,24.2,10.4,0.0,17.7,0,5,4,13,1
2024-04-14,1,665,624,3.12,20.1,9.7,0.0,16.3,0,6,4,14,1
2024-04-15,1,919,808,1.86,13.5,7.0,2.8,39.8,0,0,4,15,0
2024-04-16,1,1024,915,1.18,13.0,6.8,2.8,27.8,0,1,4,16,0
2024-04-17,1,1023,914,1.75,11.9,4.6,1.3,22.0,0,2,4,17,0
2024-04-18,1,1021,917,2.35,12.0,2.8,0.7,15.4,0,3,4,18,0
2024-04-19,1,939,844,1.95,12.4,7.7,0.8,29.5,0,4,4,19,0
2024-04-20,1,703,631,2.59,10.3,3.5,0.1,20.6,0,5,4,20,1
2024-04-21,1,727,675,2.55,10.6,3.2,1.7,28.7,0,6,4,21,1
2024-04-22,1,946,857,1.7,10.6,2.6,0.6,18.5,0,0,4,22,0
2024-04-23,1,917,834,2.86,11.3,1.2,0.0,19.2,0,1,4,23,0
2024-04-24,1,955,848,1.41,10.8,5.0,1.2,27.4,0,2,4,24,0
2024-04-25,1,980,896,1.46,12.3,1.3,0.2,11.1,0,3,4,25,0
2024-04-26,1,1014,900,1.71,15.3,4.2,3.0,18.0,0,4,4,26,0
2024-04-27,1,711,606,1.96,16.0,8.5,16.2,17.1,0,5,4,27,1
2024-04-28,1,727,658,1.68,15.5,9.3,3.9,28.0,0,6,4,28,1
2024-04-29,1,992,912,1.19,17.8,5.8,0.4,15.5,0,0,4,29,0
2024-04-30,1,1004,915,1.55,18.6,10.3,5.2,22.5,0,1,4,30,0
2024-05-01,1,946,861,1.6,19.4,11.6,5.1,20.8,1,2,5,1,0
2024-05-02,1,933,838,1.61,15.2,10.8,7.4,23.2,0,3,5,2,0
2024-05-03,1,993,906,1.91,15.7,8.8,2.6,21.9,0,4,5,3,0
2024-05-04,1,768,677,1.56,15.1,6.5,0.7,12.4,0,5,5,4,1
2024-05-05,1,626,570,2.99,17.4,8.9,1.7,19.6,0,6,5,5,1
2024-05-06,1,986,892,2.54,17.1,10.5,3.5,18.6,0,0,5,6,0
2024-05-07,1,974,869,2.45,18.6,8.2,1.1,23.5,0,1,5,7,0
2024-05-08,1,942,855,1.59,16.3,8.3,0.0,15.4,1,2,5,8,0
2024-05-09,1,950,840,1.32,19.4,7.3,0.0,11.9,1,3,5,9,0
2024-05-10,1,1055,967,1.84,22.5,9.4,0.0,14.8,0,4,5,10,0
2024-05-11,1,679,600,2.0,24.7,10.0,0.0,15.2,0,5,5,11,1
2024-05-12,1,661,598,1.87,24.2,11.9,8.3,12.7,0,6,5,12,1
2024-05-13,1,900,814,1.63,20.8,14.4,0.0,19.6,0,0,5,13,0
2024-05-14,1,1020,943,1.23,16.7,13.3,17.1,14.1,0,1,5,14,0
2024-05-15,1,985,878,2.49,19.0,12.2,2.3,14.1,0,2,5,15,0
2024-05-16,1,894,792,2.63,18.3,11.8,3.2,14.0,0,3,5,16,0
2024-05-17,1,1021,945,2.4,18.4,10.0,0.2,9.9,0,4,5,17,0
2024-05-18,1,684,616,1.84,20.4,11.4,7.1,12.6,0,5,5,18,1
2024-05-19,1,742,691,1.95,19.1,11.6,2.0,8.9,0,6,5,19,1
2024-05-20,1,988,874,1.11,21.3,11.2,10.5,14.5,1,0,5,20,0
2024-05-21,1,995,903,2.21,19.3,11.8,13.5,11.9,0,1,5,21,0
2024-05-22,1,1054,943,2.44,18.8,11.1,3.9,20.5,0,2,5,22,0
2024-05-23,1,1023,968,1.88,18.9,11.6,8.0,12.3,0,3,5,23,0
2024-05-24,1,985,872,2.26,18.7,10.4,3.2,16.3,0,4,5,24,0
2024-05-25,1,684,613,2.43,20.3,10.7,1.1,10.5,0,5,5,25,1
2024-05-26,1,637,584,2.07,20.6,14.0,3.6,21.9,0,6,5,26,1
2024-05-27,1,919,800,2.07,16.7,11.3,1.8,18.4,0,0,5,27,0
2024-05-28,1,936,859,1.61,16.8,10.1,2.0,23.2,0,1,5,28,0
2024-05-29,1,965,901,2.69,17.4,13.9,17.6,23.8,0,2,5,29,0
2024-05-30,1,1040,935,1.71,16.5,11.9,6.0,24.3,0,3,5,30,0
2024-05-31,1,1027,925,2.65,17.4,10.8,3.6,23.4,0,4,5,31,0
2024-06-01,1,613,577,2.44,15.0,12.1,2.4,22.7,0,5,6,1,1
2024-06-02,1,583,535,1.86,17.4,12.4,0.0,19.9,0,6,6,2,1
2024-06-03,1,829,723,1.99,19.9,7.9,0.0,10.8,0,0,6,3,0
2024-06-04,1,849,755,1.78,22.0,11.9,1.3,19.5,0,1,6,4,0
2024-06-05,1,791,706,2.23,18.6,12.8,0.4,16.9,0,2,6,5,0
2024-06-06,1,876,791,2.06,19.7,8.5,0.0,14.5,0,3,6,6,0
2024-06-07,1,895,789,2.04,20.5,8.4,0.0,10.1,0,4,6,7,0
2024-06-08,1,632,559,1.76,21.2,8.4,0.0,19.4,0,5,6,8,1
2024-06-09,1,612,545,2.86,20.3,8.9,0.0,19.8,0,6,6,9,1
2024-06-10,1,895,795,2.2,16.6,9.7,3.0,26.0,0,0,6,10,0
2024-06-11,1,847,786,3.4,16.9,6.8,0.4,16.7,0,1,6,11,0
2024-06-12,1,873,766,2.09,17.3,6.6,3.0,14.0,0,2,6,12,0
2024-06-13,1,840,758,2.47,19.5,8.8,0.7,20.8,0,3,6,13,0
2024-06-14,1,886,796,2.13,21.3,13.1,3.5,26.8,0,4,6,14,0
2024-06-15,1,666,600,1.98,17.5,11.3,1.7,29.8,0,5,6,15,1
2024-06-16,1,666,589,2.37,19.7,13.0,4.9,25.1,0,6,6,16,1
2024-06-17,1,913,827,2.07,21.8,13.8,7.7,13.7,0,0,6,17,0
2024-06-18,1,953,873,1.75,22.2,14.8,21.4,13.9,0,1,6,18,0
2024-06-19,1,932,865,2.26,21.3,14.7,1.8,23.3,0,2,6,19,0
2024-06-20,1,897,808,2.05,22.2,14.8,1.8,15.8,0,3,6,20,0
2024-06-21,1,941,862,2.14,21.9,15.7,18.6,13.3,0,4,6,21,0
2024-06-22,1,613,548,2.23,19.7,13.8,3.7,24.3,0,5,6,22,1
2024-06-23,1,621,574,1.25,23.8,10.6,0.0,19.5,0,6,6,23,1
2024-06-24,1,866,777,2.73,26.0,13.0,0.0,11.2,0,0,6,24,0
2024-06-25,1,856,805,2.43,27.7,16.0,0.0,12.3,0,1,6,25,0
2024-06-26,1,849,742,1.97,29.5,17.1,0.0,14.0,0,2,6,26,0
2024-06-27,1,925,830,2.63,28.6,18.2,0.2,18.3,0,3,6,27,0
2024-06-28,1,900,815,2.36,22.0,14.4,0.0,13.5,0,4,6,28,0
2024-06-29,1,636,562,1.52,22.6,12.7,31.8,18.3,0,5,6,29,1
2024-06-30,1,600,562,2.03,22.2,14.3,4.2,18.3,0,6,6,30,1
2024-07-01,1,889,790,2.21,20.0,15.2,1.4,17.6,0,0,7,1,0
2024-07-02,1,993,902,1.43,20.0,13.7,1.2,16.5,0,1,7,2,0
2024-07-03,1,898,816,2.1,20.4,11.8,0.2,20.4,0,2,7,3,0
2024-07-04,1,880,791,2.02,21.4,15.4,0.4,22.8,0,3,7,4,0
2024-07-05,1,833,735,2.21,23.8,12.1,0.1,18.6,0,4,7,5,0
2024-07-06,1,620,554,2.65,20.7,14.6,0.1,27.9,0,5,7,6,1
2024-07-07,1,624,531,1.79,20.8,10.4,0.1,21.1,0,6,7,7,1
2024-07-08,1,843,759,1.43,22.3,10.8,0.0,12.8,0,0,7,8,0
2024-07-09,1,953,817,2.13,27.6,16.0,2.6,14.3,0,1,7,9,0
2024-07-10,1,831,765,1.98,25.4,17.3,0.5,19.6,0,2,7,10,0
2024-07-11,1,951,856,1.6,23.9,14.9,0.3,15.5,0,3,7,11,0
2024-07-12,1,891,835,2.03,19.3,14.0,12.4,17.4,0,4,7,12,0
2024-07-13,1,648,599,1.95,21.0,13.3,3.2,9.9,0,5,7,13,1
2024-07-14,1,573,525,2.29,22.6,12.2,0.1,9.0,1,6,7,14,1
2024-07-15,1,910,832,2.13,27.0,13.0,1.1,23.4,0,0,7,15,0
2024-07-16,1,923,840,1.36,22.7,15.7,0.8,28.0,0,1,7,16,0
2024-07-17,1,821,746,2.95,24.5,13.3,0.0,10.0,0,2,7,17,0
2024-07-18,1,858,784,2.36,29.0,14.8,0.0,8.5,0,3,7,18,0
2024-07-19,1,926,846,2.15,31.9,17.9,0.2,8.4,0,4,7,19,0
2024-07-20,1,600,522,2.3,30.3,18.7,8.8,12.7,0,5,7,20,1
2024-07-21,1,625,553,2.7,25.3,18.7,6.4,19.7,0,6,7,21,1
2024-07-22,1,871,800,2.4,24.5,14.5,0.0,17.4,0,0,7,22,0
2024-07-23,1,940,840,1.99,23.8,17.3,1.9,24.5,0,1,7,23,0
2024-07-24,1,848,781,2.37,24.5,13.9,0.0,7.7,0,2,7,24,0
2024-07-25,1,852,762,1.37,28.0,15.6,0.0,13.3,0,3,7,25,0
2024-07-26,1,877,779,1.94,23.6,19.1,4.9,10.6,0,4,7,26,0
2024-07-27,1,638,605,2.11,19.8,16.7,8.0,10.1,0,5,7,27,1
2024-07-28,1,596,542,2.2,24.5,11.3,0.0,14.5,0,6,7,28,1
2024-07-29,1,881,807,1.16,29.2,14.5,0.0,12.9,0,0,7,29,0
2024-07-30,1,900,806,2.44,33.6,19.6,0.0,9.4,0,1,7,30,0
2024-07-31,1,959,854,1.66,31.2,21.5,7.1,17.6,0,2,7,31,0
2024-08-01,1,858,765,1.8,28.7,20.3,29.4,13.7,0,3,8,1,0
2024-08-02,1,926,816,2.64,27.2,18.6,2.7,19.4,0,4,8,2,0
2024-08-03,1,626,560,1.81,24.2,15.1,0.6,14.8,0,5,8,3,1
2024-08-04,1,656,614,2.23,23.5,16.2,0.0,14.3,0,6,8,4,1
2024-08-05,1,974,873,1.43,27.5,13.4,0.0,7.6,0,0,8,5,0
2024-08-06,1,848,762,2.1,28.3,15.6,0.0,15.6,0,1,8,6,0
2024-08-07,1,853,755,1.93,23.4,16.5,2.8,13.7,0,2,8,7,0
2024-08-08,1,885,816,2.28,27.2,16.8,0.1,15.2,0,3,8,8,0
2024-08-09,1,873,808,1.03,25.3,18.1,0.0,18.5,0,4,8,9,0
2024-08-10,1,647,594,2.08,27.7,14.7,0.0,9.4,0,5,8,10,1
2024-08-11,1,616,554,1.89,31.8,17.3,0.0,16.3,0,6,8,11,1
2024-08-12,1,901,795,1.91,35.2,20.8,0.0,15.4,0,0,8,12,0
2024-08-13,1,937,798,2.4,27.5,20.0,1.4,17.8,0,1,8,13,0
2024-08-14,1,915,847,1.96,26.1,19.5,8.9,12.2,0,2,8,14,0
2024-08-15,1,888,809,1.65,26.0,18.3,0.7,13.0,1,3,8,15,0
2024-08-16,1,856,771,1.43,25.5,16.9,0.1,17.9,0,4,8,16,0
2024-08-17,1,624,588,2.07,22.3,17.9,37.7,15.5,0,5,8,17,1
2024-08-18,1,594,539,1.93,22.0,14.0,6.4,20.2,0,6,8,18,1
2024-08-19,1,854,767,2.43,22.2,10.7,0.0,9.2,0,0,8,19,0
2024-08-20,1,981,878,1.94,23.8,14.1,16.2,21.6,0,1,8,20,0
2024-08-21,1,884,770,1.48,21.0,12.0,0.0,15.3,0,2,8,21,0
2024-08-22,1,931,853,2.18,24.5,11.9,0.0,17.7,0,3,8,22,0
2024-08-23,1,889,804,2.41,25.0,15.7,0.1,28.3,0,4,8,23,0
2024-08-24,1,651,589,2.26,29.2,16.9,2.9,28.5,0,5,8,24,1
2024-08-25,1,663,578,2.05,21.4,11.7,0.0,17.3,0,6,8,25,1
2024-08-26,1,889,808,0.94,23.4,12.3,0.0,9.5,0,0,8,26,0
2024-08-27,1,887,804,2.66,26.0,12.1,0.0,9.1,0,1,8,27,0
2024-08-28,1,885,802,1.37,30.7,13.0,0.0,15.3,0,2,8,28,0
2024-08-29,1,852,750,1.43,25.3,16.3,1.1,14.8,0,3,8,29,0
2024-08-30,1,885,793,2.57,21.8,15.2,13.2,15.5,0,4,8,30,0
2024-08-31,1,596,529,2.77,25.6,15.1,0.9,13.2,0,5,8,31,1
2024-09-01,1,703,651,1.73,27.8,18.6,0.2,19.4,0,6,9,1,1
2024-09-02,1,932,821,1.18,24.5,17.6,0.3,16.3,0,0,9,2,0
2024-09-03,1,1052,950,2.8,22.1,15.9,7.5,14.8,0,1,9,3,0
2024-09-04,1,1067,988,1.68,21.7,15.4,1.6,11.3,0,2,9,4,0
2024-09-05,1,996,897,2.04,17.2,14.2,29.2,24.3,0,3,9,5,0
2024-09-06,1,1000,934,1.46,22.7,11.3,0.3,11.8,0,4,9,6,0
2024-09-07,1,739,662,1.59,23.5,15.7,6.2,14.5,0,5,9,7,1
2024-09-08,1,645,580,2.01,20.6,12.8,5.7,23.9,0,6,9,8,1
2024-09-09,1,1002,883,1.59,20.1,14.8,1.0,27.4,0,0,9,9,0
2024-09-10,1,1031,896,1.86,17.8,11.3,0.1,25.4,0,1,9,10,0
2024-09-11,1,1049,930,1.66,16.4,11.4,4.7,27.0,0,2,9,11,0
2024-09-12,1,1031,897,1.55,15.5,8.1,2.0,22.7,0,3,9,12,0
2024-09-13,1,1108,997,1.64,16.7,7.0,1.9,19.2,0,4,9,13,0
2024-09-14,1,688,632,1.69,16.6,7.0,0.0,10.7,0,5,9,14,1
2024-09-15,1,745,687,1.83,18.5,6.0,0.0,9.0,0,6,9,15,1
2024-09-16,1,971,879,2.56,19.2,9.9,0.4,18.1,0,0,9,16,0
2024-09-17,1,1018,939,2.43,20.9,11.7,0.0,26.0,0,1,9,17,0
2024-09-18,1,1062,947,2.36,23.6,13.4,0.5,27.9,0,2,9,18,0
2024-09-19,1,1009,958,2.83,24.9,15.0,0.0,22.4,0,3,9,19,0
2024-09-20,1,962,854,2.69,20.9,12.7,4.6,16.5,0,4,9,20,0
2024-09-21,1,640,585,2.83,23.3,13.1,0.5,17.6,0,5,9,21,1
2024-09-22,1,572,518,2.54,20.6,15.5,13.9,14.2,0,6,9,22,1
2024-09-23,1,987,879,2.54,19.4,13.1,8.8,19.3,0,0,9,23,0
2024-09-24,1,916,848,1.68,18.2,12.7,1.4,27.1,0,1,9,24,0
2024-09-25,1,931,809,2.0,17.3,12.7,16.0,25.8,0,2,9,25,0
2024-09-26,1,989,866,2.36,18.6,14.2,11.5,30.6,0,3,9,26,0
2024-09-27,1,926,874,2.25,15.9,11.8,1.5,30.2,0,4,9,27,0
2024-09-28,1,649,579,2.48,13.8,7.3,0.7,17.4,0,5,9,28,1
2024-09-29,1,726,651,1.79,14.9,4.7,0.0,23.2,0,6,9,29,1
2024-09-30,1,946,849,2.3,18.1,11.6,0.4,34.0,0,0,9,30,0
