date,centre_id,nb_colis_entree,nb_colis_sortie,volume_moyen
2023-08-30,5,852,760,2.17
2023-08-31,5,869,810,2.63
2023-09-01,5,862,772,2.68
2023-09-02,5,616,568,1.97
2023-09-03,5,685,602,1.53
2023-09-04,5,873,785,1.17
2023-09-05,5,874,789,1.19
2023-09-06,5,945,834,2.33
2023-09-07,5,916,806,1.12
2023-09-08,5,940,830,2.7
2023-09-09,5,595,558,1.75
2023-09-10,5,632,577,1.72
2023-09-11,5,957,886,2.31
2023-09-12,5,998,892,2.23
2023-09-13,5,922,801,1.36
2023-09-14,5,967,853,2.47
2023-09-15,5,1030,913,1.79
2023-09-16,5,629,568,1.43
2023-09-17,5,640,570,2.1
2023-09-18,5,933,799,1.56
2023-09-19,5,912,797,0.94
2023-09-20,5,1007,975,1.86
2023-09-21,5,1039,945,0.58
2023-09-22,5,920,824,2.29
2023-09-23,5,678,627,1.53
2023-09-24,5,694,632,2.14
2023-09-25,5,986,918,2.24
2023-09-26,5,919,823,1.36
2023-09-27,5,902,820,2.28
2023-09-28,5,876,786,2.22
2023-09-29,5,871,805,1.59
2023-09-30,5,661,597,1.47
2023-10-01,5,676,577,2.86
2023-10-02,5,947,859,2.47
2023-10-03,5,1017,920,1.35
2023-10-04,5,967,871,2.44
2023-10-05,5,910,790,2.4
2023-10-06,5,917,839,1.27
2023-10-07,5,605,548,1.67
2023-10-08,5,676,648,2.3
2023-10-09,5,923,852,2.38
2023-10-10,5,993,879,1.37
2023-10-11,5,958,868,1.77
2023-10-12,5,929,851,1.83
2023-10-13,5,935,814,2.03
2023-10-14,5,639,566,1.86
2023-10-15,5,711,621,2.24
2023-10-16,5,909,806,1.99
2023-10-17,5,940,839,1.96
2023-10-18,5,944,836,1.58
2023-10-19,5,972,868,1.89
2023-10-20,5,894,777,2.13
2023-10-21,5,691,655,2.73
2023-10-22,5,657,577,2.37
2023-10-23,5,991,860,2.8
2023-10-24,5,955,881,2.24
2023-10-25,5,898,799,1.76
2023-10-26,5,963,896,2.75
2023-10-27,5,954,828,1.89
2023-10-28,5,622,563,0.8
2023-10-29,5,590,547,1.63
2023-10-30,5,1006,937,1.66
2023-10-31,5,890,792,2.37
2023-11-01,5,1185,1085,1.95
2023-11-02,5,1209,1089,2.46
2023-11-03,5,1166,1045,2.27
2023-11-04,5,761,714,1.77
2023-11-05,5,893,825,1.71
2023-11-06,5,1217,1119,2.27
2023-11-07,5,1166,1084,2.38
2023-11-08,5,1082,952,1.38
2023-11-09,5,1309,1193,1.22
2023-11-10,5,1162,1024,2.01
2023-11-11,5,898,815,1.31
2023-11-12,5,844,771,1.16
2023-11-13,5,1177,1068,2.11
2023-11-14,5,1245,1110,2.08
2023-11-15,5,1189,1094,1.5
2023-11-16,5,1258,1121,2.14
2023-11-17,5,1231,1094,1.38
2023-11-18,5,838,765,1.79
2023-11-19,5,838,737,2.65
2023-11-20,5,1199,1081,2.74
2023-11-21,5,1282,1135,1.28
2023-11-22,5,1204,1090,1.76
2023-11-23,5,1144,1032,2.41
2023-11-24,5,1279,1153,2.51
2023-11-25,5,847,770,2.61
2023-11-26,5,886,789,3.6
2023-11-27,5,1302,1154,2.37
2023-11-28,5,1143,1012,2.42
2023-11-29,5,1140,1058,1.81
2023-11-30,5,1127,1003,1.9
2023-12-01,5,1128,1011,1.37
2023-12-02,5,832,746,2.5
2023-12-03,5,760,666,1.17
2023-12-04,5,1150,1067,2.03
2023-12-05,5,1239,1067,2.67
2023-12-06,5,1314,1207,3.05
2023-12-07,5,1273,1142,2.09
2023-12-08,5,1029,933,2.44
2023-12-09,5,827,741,2.31
2023-12-10,5,802,724,2.44
2023-12-11,5,1055,954,1.04
2023-12-12,5,1224,1076,1.76
2023-12-13,5,1272,1149,2.48
2023-12-14,5,1279,1143,1.9
2023-12-15,5,1300,1166,1.89
2023-12-16,5,850,775,1.74
2023-12-17,5,729,651,2.16
2023-12-18,5,1234,1133,2.5
2023-12-19,5,1243,1076,2.01
2023-12-20,5,1170,1062,2.83
2023-12-21,5,1170,1043,1.92
2023-12-22,5,1282,1129,1.65
2023-12-23,5,866,776,2.6
2023-12-24,5,803,720,2.01
2023-12-25,5,1215,1096,2.32
2023-12-26,5,1381,1235,1.6
2023-12-27,5,1250,1123,2.24
2023-12-28,5,1195,1035,2.51
2023-12-29,5,1231,1174,2.26
2023-12-30,5,870,760,2.29
2023-12-31,5,881,788,1.73
2024-01-01,5,924,838,2.5
2024-01-02,5,1003,900,1.79
2024-01-03,5,990,928,1.8
2024-01-04,5,901,803,1.89
2024-01-05,5,932,827,1.62
2024-01-06,5,663,605,2.15
2024-01-07,5,658,582,2.0
2024-01-08,5,915,816,0.63
2024-01-09,5,910,827,2.57
2024-01-10,5,878,796,2.69
2024-01-11,5,840,757,1.93
2024-01-12,5,886,794,2.38
2024-01-13,5,639,571,1.74
2024-01-14,5,679,629,2.47
2024-01-15,5,963,859,1.94
2024-01-16,5,976,869,2.28
2024-01-17,5,1000,920,2.01
2024-01-18,5,915,809,2.34
2024-01-19,5,883,795,1.84
2024-01-20,5,654,578,1.77
2024-01-21,5,617,539,1.12
2024-01-22,5,864,782,1.65
2024-01-23,5,879,770,1.58
2024-01-24,5,926,812,2.04
2024-01-25,5,979,880,2.11
2024-01-26,5,1045,946,2.15
2024-01-27,5,543,484,3.34
2024-01-28,5,675,603,0.76
2024-01-29,5,954,856,1.77
2024-01-30,5,892,820,1.82
2024-01-31,5,971,848,2.36
2024-02-01,5,940,828,1.25
2024-02-02,5,1019,933,2.27
2024-02-03,5,665,597,1.94
2024-02-04,5,667,599,2.15
2024-02-05,5,920,800,2.42
2024-02-06,5,957,850,1.98
2024-02-07,5,956,882,1.97
2024-02-08,5,991,881,1.74
2024-02-09,5,937,837,1.79
2024-02-10,5,655,588,1.79
2024-02-11,5,654,572,2.62
2024-02-12,5,917,807,2.04
2024-02-13,5,957,854,2.85
2024-02-14,5,983,914,1.61
2024-02-15,5,962,882,1.78
2024-02-16,5,972,882,1.98
2024-02-17,5,691,620,2.07
2024-02-18,5,638,564,1.72
2024-02-19,5,946,848,2.15
2024-02-20,5,934,836,2.37
2024-02-21,5,925,846,2.6
2024-02-22,5,924,834,2.29
2024-02-23,5,895,825,1.77
2024-02-24,5,600,518,1.64
2024-02-25,5,635,575,1.79
2024-02-26,5,962,854,1.8
2024-02-27,5,924,830,1.85
2024-02-28,5,950,895,2.34
2024-02-29,5,975,900,1.44
2024-03-01,5,932,854,1.85
2024-03-02,5,665,591,1.48
2024-03-03,5,667,595,1.5
2024-03-04,5,1006,887,1.77
2024-03-05,5,964,853,2.61
2024-03-06,5,1025,954,1.68
2024-03-07,5,991,889,2.04
2024-03-08,5,969,861,2.36
2024-03-09,5,658,571,1.5
2024-03-10,5,689,608,2.63
2024-03-11,5,932,803,2.64
2024-03-12,5,908,837,2.0
2024-03-13,5,972,890,2.16
2024-03-14,5,968,844,2.36
2024-03-15,5,926,845,1.3
2024-03-16,5,633,587,2.85
2024-03-17,5,629,571,1.51
2024-03-18,5,1019,889,2.52
2024-03-19,5,946,828,1.1
2024-03-20,5,926,839,1.44
2024-03-21,5,999,912,2.22
2024-03-22,5,863,772,1.91
2024-03-23,5,666,590,1.76
2024-03-24,5,649,580,2.39
2024-03-25,5,961,874,1.67
2024-03-26,5,890,809,3.19
2024-03-27,5,966,842,2.45
2024-03-28,5,799,730,2.19
2024-03-29,5,943,843,1.87
2024-03-30,5,678,591,1.97
2024-03-31,5,731,649,1.27
2024-04-01,5,1001,869,1.55
2024-04-02,5,929,805,2.8
2024-04-03,5,904,803,3.24
2024-04-04,5,956,881,2.01
2024-04-05,5,858,777,1.93
2024-04-06,5,619,552,1.38
2024-04-07,5,607,542,1.86
2024-04-08,5,929,860,3.0
2024-04-09,5,991,870,2.07
2024-04-10,5,853,775,2.01
2024-04-11,5,950,854,2.19
2024-04-12,5,927,841,2.46
2024-04-13,5,710,660,1.52
2024-04-14,5,632,557,2.08
2024-04-15,5,865,763,1.99
2024-04-16,5,870,751,2.13
2024-04-17,5,921,827,1.49
2024-04-18,5,926,838,1.59
2024-04-19,5,943,833,2.89
2024-04-20,5,659,611,1.23
2024-04-21,5,613,539,1.93
2024-04-22,5,930,822,1.39
2024-04-23,5,920,826,1.52
2024-04-24,5,964,848,2.14
2024-04-25,5,852,766,1.21
2024-04-26,5,929,812,2.0
2024-04-27,5,601,547,2.39
2024-04-28,5,656,609,2.32
2024-04-29,5,877,823,1.95
2024-04-30,5,1054,936,2.17
2024-05-01,5,982,886,1.57
2024-05-02,5,920,831,1.96
2024-05-03,5,966,908,1.71
2024-05-04,5,669,585,1.95
2024-05-05,5,706,636,1.72
2024-05-06,5,910,822,1.67
2024-05-07,5,896,799,1.64
2024-05-08,5,898,794,2.51
2024-05-09,5,933,830,1.08
2024-05-10,5,929,826,2.18
2024-05-11,5,655,612,1.86
2024-05-12,5,683,616,2.16
2024-05-13,5,1012,903,2.31
2024-05-14,5,930,825,3.02
2024-05-15,5,884,833,2.07
2024-05-16,5,898,788,2.59
2024-05-17,5,1004,857,2.35
2024-05-18,5,636,561,1.79
2024-05-19,5,676,588,2.14
2024-05-20,5,959,862,2.35
2024-05-21,5,973,860,1.91
2024-05-22,5,909,804,1.54
2024-05-23,5,891,840,1.6
2024-05-24,5,908,815,2.05
2024-05-25,5,596,537,2.34
2024-05-26,5,667,596,1.46
2024-05-27,5,959,859,2.64
2024-05-28,5,982,903,2.54
2024-05-29,5,932,827,2.38
2024-05-30,5,946,833,1.06
2024-05-31,5,887,805,1.09
2024-06-01,5,585,508,2.67
2024-06-02,5,566,505,2.08
2024-06-03,5,866,782,2.18
2024-06-04,5,829,752,1.33
2024-06-05,5,798,716,1.16
2024-06-06,5,910,812,1.84
2024-06-07,5,847,755,2.3
2024-06-08,5,587,516,1.73
2024-06-09,5,621,555,1.75
2024-06-10,5,853,773,3.04
2024-06-11,5,781,682,1.84
2024-06-12,5,809,724,1.74
2024-06-13,5,793,715,1.59
2024-06-14,5,848,766,2.01
2024-06-15,5,584,543,1.88
2024-06-16,5,606,570,1.6
2024-06-17,5,795,686,2.6
2024-06-18,5,872,785,2.03
2024-06-19,5,852,753,2.06
2024-06-20,5,818,737,1.97
2024-06-21,5,848,754,1.05
2024-06-22,5,605,546,1.68
2024-06-23,5,559,505,1.86
2024-06-24,5,844,745,1.78
2024-06-25,5,798,727,2.31
2024-06-26,5,871,799,1.77
2024-06-27,5,862,786,1.63
2024-06-28,5,865,755,1.8
2024-06-29,5,623,530,1.91
2024-06-30,5,587,523,1.95
2024-07-01,5,849,761,2.34
2024-07-02,5,818,739,2.07
2024-07-03,5,827,751,1.91
2024-07-04,5,820,745,1.52
2024-07-05,5,928,866,1.86
2024-07-06,5,559,514,2.07
2024-07-07,5,609,560,1.85
2024-07-08,5,844,751,1.91
2024-07-09,5,897,815,2.49
2024-07-10,5,812,762,2.53
2024-07-11,5,774,692,1.0
2024-07-12,5,884,818,1.77
2024-07-13,5,676,618,1.85
2024-07-14,5,642,573,2.32
2024-07-15,5,815,707,1.75
2024-07-16,5,872,808,2.51
2024-07-17,5,852,762,1.7
2024-07-18,5,820,743,1.84
2024-07-19,5,835,757,1.99
2024-07-20,5,607,534,2.62
2024-07-21,5,584,518,3.13
2024-07-22,5,801,708,1.74
2024-07-23,5,893,803,2.7
2024-07-24,5,836,769,2.08
2024-07-25,5,824,742,2.24
2024-07-26,5,811,718,1.61
2024-07-27,5,561,500,1.99
2024-07-28,5,642,589,2.22
2024-07-29,5,915,866,2.23
2024-07-30,5,816,729,1.34
2024-07-31,5,854,794,1.82
2024-08-01,5,819,740,2.59
2024-08-02,5,819,757,1.68
2024-08-03,5,598,526,2.0
2024-08-04,5,570,516,1.59
2024-08-05,5,839,722,1.7
2024-08-06,5,777,709,2.1
2024-08-07,5,834,742,0.92
2024-08-08,5,845,752,1.48
2024-08-09,5,843,775,1.24
2024-08-10,5,545,474,2.41
2024-08-11,5,642,584,1.73
2024-08-12,5,861,778,2.28
2024-08-13,5,853,768,2.12
2024-08-14,5,823,750,2.06
2024-08-15,5,851,752,1.52
2024-08-16,5,900,769,1.92
2024-08-17,5,596,524,1.57
2024-08-18,5,615,532,2.15
2024-08-19,5,815,754,2.29
2024-08-20,5,830,742,2.59
2024-08-21,5,849,801,1.0
2024-08-22,5,812,755,1.53
2024-08-23,5,850,735,2.13
2024-08-24,5,574,517,2.42
2024-08-25,5,597,534,1.91
2024-08-26,5,845,742,2.32
2024-08-27,5,806,718,2.17
2024-08-28,5,820,734,3.3
2024-08-29,5,916,845,2.14
2024-08-30,5,869,767,2.2
2024-08-31,5,555,498,2.12
2024-09-01,5,660,616,1.74
2024-09-02,5,956,867,0.26
2024-09-03,5,897,813,1.68
2024-09-04,5,916,811,1.45
2024-09-05,5,908,812,2.55
2024-09-06,5,941,867,1.45
2024-09-07,5,649,595,1.89
2024-09-08,5,674,603,1.6
2024-09-09,5,933,834,2.41
2024-09-10,5,891,811,2.46
2024-09-11,5,930,841,2.44
2024-09-12,5,848,781,1.57
2024-09-13,5,959,890,2.47
2024-09-14,5,707,620,1.79
2024-09-15,5,600,561,1.23
2024-09-16,5,906,859,1.93
2024-09-17,5,1044,921,2.71
2024-09-18,5,919,827,2.05
2024-09-19,5,953,868,3.05
2024-09-20,5,943,856,2.58
2024-09-21,5,691,631,1.19
2024-09-22,5,669,601,2.76
2024-09-23,5,979,930,2.28
2024-09-24,5,901,813,2.24
2024-09-25,5,944,846,2.0
2024-09-26,5,840,755,1.2
2024-09-27,5,974,871,1.76
2024-09-28,5,679,611,2.11
2024-09-29,5,742,669,2.56
2024-09-30,5,932,842,1.73
2024-10-01,5,1006,895,2.42
2024-10-02,5,879,796,2.73
2024-10-03,5,911,858,2.25
2024-10-04,5,909,830,3.03
2024-10-05,5,645,603,2.56
2024-10-06,5,752,667,1.76
2024-10-07,5,1000,894,1.88
2024-10-08,5,1000,874,2.26
2024-10-09,5,913,841,3.02
2024-10-10,5,852,759,1.9
2024-10-11,5,988,900,2.5
2024-10-12,5,682,600,2.27
2024-10-13,5,669,596,1.51
2024-10-14,5,909,827,1.64
2024-10-15,5,944,859,2.92
2024-10-16,5,971,848,2.24
2024-10-17,5,951,839,3.33
2024-10-18,5,885,817,1.15
2024-10-19,5,648,561,2.79
2024-10-20,5,690,601,2.23
2024-10-21,5,989,883,1.84
2024-10-22,5,873,782,2.73
2024-10-23,5,967,844,2.39
2024-10-24,5,882,759,2.76
2024-10-25,5,880,801,1.05
2024-10-26,5,621,579,1.49
2024-10-27,5,594,544,2.01
2024-10-28,5,1005,891,2.19
2024-10-29,5,966,842,2.34
2024-10-30,5,928,841,1.69
2024-10-31,5,857,750,1.78
2024-11-01,5,1119,1005,2.57
2024-11-02,5,889,779,1.75
2024-11-03,5,878,790,1.63
2024-11-04,5,1209,1056,1.4
2024-11-05,5,1255,1114,1.25
2024-11-06,5,1290,1155,2.02
2024-11-07,5,1310,1189,1.7
2024-11-08,5,1288,1169,1.4
2024-11-09,5,852,744,1.02
2024-11-10,5,854,753,1.37
2024-11-11,5,1200,1075,0.94
2024-11-12,5,1279,1154,1.77
2024-11-13,5,1177,1077,1.58
2024-11-14,5,1188,1071,1.96
2024-11-15,5,1222,1095,2.2
2024-11-16,5,844,761,1.5
2024-11-17,5,789,722,1.43
2024-11-18,5,1222,1105,2.89
2024-11-19,5,1252,1111,2.08
2024-11-20,5,1176,1051,2.74
2024-11-21,5,1142,1033,2.3
2024-11-22,5,1235,1098,2.11
2024-11-23,5,836,743,2.08
2024-11-24,5,742,664,2.62
2024-11-25,5,1286,1177,2.35
2024-11-26,5,1123,991,2.72
2024-11-27,5,1263,1185,1.91
2024-11-28,5,1211,1102,0.83
2024-11-29,5,1344,1204,2.02
2024-11-30,5,908,807,2.08
2024-12-01,5,873,801,1.62
2024-12-02,5,1199,1092,2.93
2024-12-03,5,1167,1086,2.35
2024-12-04,5,1251,1091,1.83
2024-12-05,5,1183,1039,2.06
2024-12-06,5,1244,1174,2.26
2024-12-07,5,927,837,1.87
2024-12-08,5,916,834,1.56
2024-12-09,5,1189,1067,2.08
2024-12-10,5,1188,1089,0.63
2024-12-11,5,1102,983,2.45
2024-12-12,5,1212,1094,1.28
2024-12-13,5,1250,1131,1.24
2024-12-14,5,855,751,1.13
2024-12-15,5,850,769,2.0
2024-12-16,5,1139,1006,2.09
2024-12-17,5,1344,1206,1.84
2024-12-18,5,1133,1004,1.98
2024-12-19,5,1210,1114,1.9
2024-12-20,5,1289,1129,1.71
2024-12-21,5,824,696,1.2
2024-12-22,5,845,772,1.49
2024-12-23,5,1190,1076,1.76
2024-12-24,5,1350,1215,2.01
2024-12-25,5,1222,1133,1.22
2024-12-26,5,1202,1075,2.27
2024-12-27,5,1189,1074,1.36
2024-12-28,5,920,844,1.08
2024-12-29,5,883,792,1.91
2024-12-30,5,1173,1049,1.16
2024-12-31,5,1228,1068,0.88
